DATE,USD_CNY_Rate,Trade_Weighted_USD_Index,US_GDP,US_Real_GDP,US_PCE,US_CPI,US_Personal_Saving_Rate,US_Consumer_Sentiment,US_SP500_Index,US_Federal_Funds_Rate,US_10Y_Treasury_Yield,EU_GDP,EU_Real_GDP,EU_Retail_Sales,EU_HICP,EU_Consumer_Confidence,EU_ECB_Policy_Rate,EU_German_10Y_Bond_Yield,Year,Europe_Revenue,Americas_Revenue,Europe_Growth,Americas_Growth
2023-03-04,6.9048,120.8468,27216.445,22439.607,18520.4,301.643,6.0,62.0,4045.64,4.57,3.97,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-05,6.9048,120.8468,27216.445,22439.607,18520.4,301.643,6.0,62.0,4045.64,4.57,3.97,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-06,6.9295,120.5776,27216.445,22439.607,18520.4,301.643,6.0,62.0,4048.42,4.57,3.98,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-07,6.9605,121.531,27216.445,22439.607,18520.4,301.643,6.0,62.0,3986.37,4.57,3.97,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-08,6.9496,121.5222,27216.445,22439.607,18520.4,301.643,6.0,62.0,3992.01,4.57,3.98,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-09,6.963,121.5225,27216.445,22439.607,18520.4,301.643,6.0,62.0,3918.32,4.57,3.93,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-10,6.9025,121.2963,27216.445,22439.607,18520.4,301.643,6.0,62.0,3861.59,4.57,3.7,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-11,6.9025,121.2963,27216.445,22439.607,18520.4,301.643,6.0,62.0,3861.59,4.57,3.7,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-12,6.9025,121.2963,27216.445,22439.607,18520.4,301.643,6.0,62.0,3861.59,4.57,3.7,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-13,6.8455,120.9157,27216.445,22439.607,18520.4,301.643,6.0,62.0,3855.76,4.58,3.55,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-14,6.868,121.052,27216.445,22439.607,18520.4,301.643,6.0,62.0,3919.29,4.58,3.64,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-15,6.9005,122.1149,27216.445,22439.607,18520.4,301.643,6.0,62.0,3891.93,4.58,3.51,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-16,6.8965,121.751,27216.445,22439.607,18520.4,301.643,6.0,62.0,3960.28,4.58,3.56,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-17,6.887,121.5923,27216.445,22439.607,18520.4,301.643,6.0,62.0,3916.64,4.58,3.39,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-18,6.887,121.5923,27216.445,22439.607,18520.4,301.643,6.0,62.0,3916.64,4.58,3.39,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-19,6.887,121.5923,27216.445,22439.607,18520.4,301.643,6.0,62.0,3916.64,4.58,3.39,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-20,6.877,121.0637,27216.445,22439.607,18520.4,301.643,6.0,62.0,3951.57,4.58,3.47,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-21,6.883,120.9535,27216.445,22439.607,18520.4,301.643,6.0,62.0,4002.87,4.58,3.59,3583817.9,2806839.0,133.0,122.34,-27.1,3.0,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-22,6.8802,120.6883,27216.445,22439.607,18520.4,301.643,6.0,62.0,3936.97,4.58,3.48,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-23,6.8188,119.8174,27216.445,22439.607,18520.4,301.643,6.0,62.0,3948.72,4.83,3.38,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-24,6.8675,120.5106,27216.445,22439.607,18520.4,301.643,6.0,62.0,3970.99,4.83,3.38,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-25,6.8675,120.5106,27216.445,22439.607,18520.4,301.643,6.0,62.0,3970.99,4.83,3.38,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-26,6.8675,120.5106,27216.445,22439.607,18520.4,301.643,6.0,62.0,3970.99,4.83,3.38,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-27,6.8834,120.3239,27216.445,22439.607,18520.4,301.643,6.0,62.0,3977.53,4.83,3.53,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-28,6.8725,119.7987,27216.445,22439.607,18520.4,301.643,6.0,62.0,3971.27,4.83,3.55,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-29,6.8862,119.8223,27216.445,22439.607,18520.4,301.643,6.0,62.0,4027.81,4.83,3.57,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-30,6.87,119.5103,27216.445,22439.607,18520.4,301.643,6.0,62.0,4050.83,4.83,3.55,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-03-31,6.8676,119.4611,27216.445,22439.607,18520.4,301.643,6.0,62.0,4109.31,4.83,3.48,3583817.9,2806839.0,133.0,122.34,-27.1,3.5,2.383478261,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-01,6.8676,119.4611,27530.055,22580.499,18641.8,302.858,5.8,63.7,4109.31,4.83,3.48,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-02,6.8676,119.4611,27530.055,22580.499,18641.8,302.858,5.8,63.7,4109.31,4.83,3.48,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-03,6.8776,119.4342,27530.055,22580.499,18641.8,302.858,5.8,63.7,4124.51,4.83,3.43,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-04,6.878,119.2641,27530.055,22580.499,18641.8,302.858,5.8,63.7,4100.6,4.83,3.35,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-05,6.8781,119.4068,27530.055,22580.499,18641.8,302.858,5.8,63.7,4090.38,4.83,3.3,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-06,6.875,119.4229,27530.055,22580.499,18641.8,302.858,5.8,63.7,4105.02,4.83,3.3,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-07,6.875,119.4673,27530.055,22580.499,18641.8,302.858,5.8,63.7,4105.02,4.83,3.39,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-08,6.875,119.4673,27530.055,22580.499,18641.8,302.858,5.8,63.7,4105.02,4.83,3.39,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-09,6.875,119.4673,27530.055,22580.499,18641.8,302.858,5.8,63.7,4105.02,4.83,3.39,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-10,6.8807,119.8962,27530.055,22580.499,18641.8,302.858,5.8,63.7,4109.11,4.83,3.41,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-11,6.8866,119.6409,27530.055,22580.499,18641.8,302.858,5.8,63.7,4108.94,4.83,3.43,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-12,6.873,119.1341,27530.055,22580.499,18641.8,302.858,5.8,63.7,4091.95,4.83,3.41,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-13,6.8677,118.5376,27530.055,22580.499,18641.8,302.858,5.8,63.7,4146.22,4.83,3.45,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-14,6.869,118.983,27530.055,22580.499,18641.8,302.858,5.8,63.7,4137.64,4.83,3.52,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-15,6.869,118.983,27530.055,22580.499,18641.8,302.858,5.8,63.7,4137.64,4.83,3.52,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-16,6.869,118.983,27530.055,22580.499,18641.8,302.858,5.8,63.7,4137.64,4.83,3.52,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-17,6.8786,119.3981,27530.055,22580.499,18641.8,302.858,5.8,63.7,4151.32,4.83,3.6,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-18,6.8755,119.2345,27530.055,22580.499,18641.8,302.858,5.8,63.7,4154.87,4.83,3.58,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-19,6.8851,119.4377,27530.055,22580.499,18641.8,302.858,5.8,63.7,4154.52,4.83,3.6,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-20,6.8725,119.2525,27530.055,22580.499,18641.8,302.858,5.8,63.7,4129.79,4.83,3.54,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-21,6.892,119.4472,27530.055,22580.499,18641.8,302.858,5.8,63.7,4133.52,4.83,3.57,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-22,6.892,119.4472,27530.055,22580.499,18641.8,302.858,5.8,63.7,4133.52,4.83,3.57,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-23,6.892,119.4472,27530.055,22580.499,18641.8,302.858,5.8,63.7,4133.52,4.83,3.57,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-24,6.8958,119.3486,27530.055,22580.499,18641.8,302.858,5.8,63.7,4137.04,4.83,3.52,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-25,6.932,119.7551,27530.055,22580.499,18641.8,302.858,5.8,63.7,4071.63,4.83,3.4,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-26,6.9261,119.4758,27530.055,22580.499,18641.8,302.858,5.8,63.7,4055.99,4.83,3.43,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-27,6.922,119.5754,27530.055,22580.499,18641.8,302.858,5.8,63.7,4135.35,4.83,3.53,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-28,6.911,119.376,27530.055,22580.499,18641.8,302.858,5.8,63.7,4169.48,4.83,3.44,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-29,6.911,119.376,27530.055,22580.499,18641.8,302.858,5.8,63.7,4169.48,4.83,3.44,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-04-30,6.911,119.376,27530.055,22580.499,18641.8,302.858,5.8,63.7,4169.48,4.83,3.44,3631022.6,2812211.7,133.1,123.11,-24.6,3.5,2.359444444,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-01,6.9164,119.5845,27530.055,22580.499,18664.6,303.316,6.1,59.0,4167.87,4.83,3.59,3631022.6,2812211.7,133.7,123.14,-24.6,3.5,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-02,6.9164,119.7514,27530.055,22580.499,18664.6,303.316,6.1,59.0,4119.58,4.83,3.44,3631022.6,2812211.7,133.7,123.14,-24.6,3.5,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-03,6.9164,119.2773,27530.055,22580.499,18664.6,303.316,6.1,59.0,4090.75,4.83,3.38,3631022.6,2812211.7,133.7,123.14,-24.6,3.5,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-04,6.9094,119.19,27530.055,22580.499,18664.6,303.316,6.1,59.0,4061.22,5.08,3.37,3631022.6,2812211.7,133.7,123.14,-24.6,3.5,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-05,6.9101,118.7184,27530.055,22580.499,18664.6,303.316,6.1,59.0,4136.25,5.08,3.44,3631022.6,2812211.7,133.7,123.14,-24.6,3.5,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-06,6.9101,118.7184,27530.055,22580.499,18664.6,303.316,6.1,59.0,4136.25,5.08,3.44,3631022.6,2812211.7,133.7,123.14,-24.6,3.5,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-07,6.9101,118.7184,27530.055,22580.499,18664.6,303.316,6.1,59.0,4136.25,5.08,3.44,3631022.6,2812211.7,133.7,123.14,-24.6,3.5,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-08,6.9125,118.7415,27530.055,22580.499,18664.6,303.316,6.1,59.0,4138.12,5.08,3.52,3631022.6,2812211.7,133.7,123.14,-24.6,3.5,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-09,6.9201,118.984,27530.055,22580.499,18664.6,303.316,6.1,59.0,4119.17,5.08,3.53,3631022.6,2812211.7,133.7,123.14,-24.6,3.5,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-10,6.9321,118.7561,27530.055,22580.499,18664.6,303.316,6.1,59.0,4137.64,5.08,3.43,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-11,6.948,119.1902,27530.055,22580.499,18664.6,303.316,6.1,59.0,4130.62,5.08,3.39,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-12,6.9575,119.5206,27530.055,22580.499,18664.6,303.316,6.1,59.0,4124.08,5.08,3.46,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-13,6.9575,119.5206,27530.055,22580.499,18664.6,303.316,6.1,59.0,4124.08,5.08,3.46,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-14,6.9575,119.5206,27530.055,22580.499,18664.6,303.316,6.1,59.0,4124.08,5.08,3.46,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-15,6.952,119.3288,27530.055,22580.499,18664.6,303.316,6.1,59.0,4136.28,5.08,3.5,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-16,6.9751,119.3567,27530.055,22580.499,18664.6,303.316,6.1,59.0,4109.9,5.08,3.54,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-17,6.9981,119.7849,27530.055,22580.499,18664.6,303.316,6.1,59.0,4158.77,5.08,3.57,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-18,7.0355,120.2642,27530.055,22580.499,18664.6,303.316,6.1,59.0,4198.05,5.08,3.65,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-19,7.006,119.9479,27530.055,22580.499,18664.6,303.316,6.1,59.0,4191.98,5.08,3.7,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-20,7.006,119.9479,27530.055,22580.499,18664.6,303.316,6.1,59.0,4191.98,5.08,3.7,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-21,7.006,119.9479,27530.055,22580.499,18664.6,303.316,6.1,59.0,4191.98,5.08,3.7,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-22,7.0351,120.2609,27530.055,22580.499,18664.6,303.316,6.1,59.0,4192.63,5.08,3.72,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-23,7.049,120.4913,27530.055,22580.499,18664.6,303.316,6.1,59.0,4145.58,5.08,3.7,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-24,7.0585,120.6481,27530.055,22580.499,18664.6,303.316,6.1,59.0,4115.24,5.08,3.73,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-25,7.0775,121.0126,27530.055,22580.499,18664.6,303.316,6.1,59.0,4151.28,5.08,3.83,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-26,7.063,120.8022,27530.055,22580.499,18664.6,303.316,6.1,59.0,4205.45,5.08,3.8,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-27,7.063,120.8022,27530.055,22580.499,18664.6,303.316,6.1,59.0,4205.45,5.08,3.8,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-28,7.063,120.8022,27530.055,22580.499,18664.6,303.316,6.1,59.0,4205.45,5.08,3.8,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-29,7.063,120.8022,27530.055,22580.499,18664.6,303.316,6.1,59.0,4205.45,5.08,3.8,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-30,7.0792,120.7387,27530.055,22580.499,18664.6,303.316,6.1,59.0,4205.52,5.08,3.69,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-05-31,7.11,121.1527,27530.055,22580.499,18664.6,303.316,6.1,59.0,4179.83,5.08,3.64,3631022.6,2812211.7,133.7,123.14,-24.6,3.75,2.342272727,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-01,7.0934,120.2628,27530.055,22580.499,18773.0,304.099,5.8,64.2,4221.02,5.08,3.61,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-02,7.0827,120.2102,27530.055,22580.499,18773.0,304.099,5.8,64.2,4282.37,5.08,3.69,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-03,7.0827,120.2102,27530.055,22580.499,18773.0,304.099,5.8,64.2,4282.37,5.08,3.69,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-04,7.0827,120.2102,27530.055,22580.499,18773.0,304.099,5.8,64.2,4282.37,5.08,3.69,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-05,7.105,120.2175,27530.055,22580.499,18773.0,304.099,5.8,64.2,4273.79,5.08,3.69,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-06,7.119,120.1906,27530.055,22580.499,18773.0,304.099,5.8,64.2,4283.85,5.08,3.7,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-07,7.1287,120.0893,27530.055,22580.499,18773.0,304.099,5.8,64.2,4267.52,5.08,3.79,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-08,7.1109,119.8069,27530.055,22580.499,18773.0,304.099,5.8,64.2,4293.93,5.08,3.73,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-09,7.1273,119.6781,27530.055,22580.499,18773.0,304.099,5.8,64.2,4298.86,5.08,3.75,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-10,7.1273,119.6781,27530.055,22580.499,18773.0,304.099,5.8,64.2,4298.86,5.08,3.75,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-11,7.1273,119.6781,27530.055,22580.499,18773.0,304.099,5.8,64.2,4298.86,5.08,3.75,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-12,7.1437,119.889,27530.055,22580.499,18773.0,304.099,5.8,64.2,4338.93,5.08,3.73,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-13,7.1585,119.4641,27530.055,22580.499,18773.0,304.099,5.8,64.2,4369.01,5.08,3.84,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-14,7.148,119.0646,27530.055,22580.499,18773.0,304.099,5.8,64.2,4372.59,5.08,3.83,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-15,7.13,118.8447,27530.055,22580.499,18773.0,304.099,5.8,64.2,4425.84,5.07,3.72,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-16,7.125,118.7168,27530.055,22580.499,18773.0,304.099,5.8,64.2,4409.59,5.08,3.77,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-17,7.125,118.7168,27530.055,22580.499,18773.0,304.099,5.8,64.2,4409.59,5.08,3.77,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-18,7.125,118.7168,27530.055,22580.499,18773.0,304.099,5.8,64.2,4409.59,5.08,3.77,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-19,7.125,118.7168,27530.055,22580.499,18773.0,304.099,5.8,64.2,4409.59,5.08,3.77,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-20,7.1811,119.2458,27530.055,22580.499,18773.0,304.099,5.8,64.2,4388.71,5.07,3.74,3631022.6,2812211.7,134.2,123.45,-22.3,3.75,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-21,7.1779,119.0438,27530.055,22580.499,18773.0,304.099,5.8,64.2,4365.69,5.07,3.72,3631022.6,2812211.7,134.2,123.45,-22.3,4.0,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-22,7.1777,119.074,27530.055,22580.499,18773.0,304.099,5.8,64.2,4381.89,5.07,3.8,3631022.6,2812211.7,134.2,123.45,-22.3,4.0,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
2023-06-23,7.1777,119.4584,27530.055,22580.499,18773.0,304.099,5.8,64.2,4348.33,5.07,3.74,3631022.6,2812211.7,134.2,123.45,-22.3,4.0,2.376363636,2023,5606.0,3960.0,0.18771186440677967,0.026172583570873265
